,Product Brand,Product Name,Current Price,Old Price,Rating,Product URL,Product Description
77,I.N.C. International Concepts,"Women's Faux-Leather Jacket, Created for Macy's",Sale  EUR 49.23, EUR 98.47 ,Rated 4.6593 stars with 270 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-womens-faux-leather-jacket-created-for-macys?ID=14708862," Product Features LinedSide pocketsEpaulets at shouldersNotched lapels; front zipper closureCreated for Macy'sThis product was made in a factory where RISE programs advance women's empowerment and gender equalityImportedConnect with a stylist & get free expert advice online or in stores for your wardrobe, home & more. Book Now"
78,I.N.C. International Concepts,"Women's Faux-Leather Jacket, Created for Macy's",Sale  EUR 49.23, EUR 98.47 ,Rated 4.6593 stars with 270 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-womens-faux-leather-jacket-created-for-macys?ID=14708862," Product Features LinedSide pocketsEpaulets at shouldersNotched lapels; front zipper closureCreated for Macy'sThis product was made in a factory where RISE programs advance women's empowerment and gender equalityImportedConnect with a stylist & get free expert advice online or in stores for your wardrobe, home & more. Book Now"
79,I.N.C. International Concepts,"Women's Faux-Leather Jacket, Created for Macy's",Sale  EUR 49.23, EUR 98.47 ,Rated 4.6593 stars with 270 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-womens-faux-leather-jacket-created-for-macys?ID=14708862," Product Features LinedSide pocketsEpaulets at shouldersNotched lapels; front zipper closureCreated for Macy'sThis product was made in a factory where RISE programs advance women's empowerment and gender equalityImportedConnect with a stylist & get free expert advice online or in stores for your wardrobe, home & more. Book Now"
80,Donna Karan New York,Women's Metallic Jacquard Jacket,EUR 177.14,None,Rated 5 stars with 5 reviews,https://www.macys.com/shop/product/donna-karan-new-york-womens-metallic-jacquard-jacket?ID=19235790, Product Features Lined Front zip closureImportedTwo flap pockets at front
81,Donna Karan New York,Women's Metallic Jacquard Jacket,EUR 177.14,None,Rated 5 stars with 5 reviews,https://www.macys.com/shop/product/donna-karan-new-york-womens-metallic-jacquard-jacket?ID=19235790, Product Features Lined Front zip closureImportedTwo flap pockets at front
82,Donna Karan New York,Women's Metallic Jacquard Jacket,EUR 177.14,None,Rated 5 stars with 5 reviews,https://www.macys.com/shop/product/donna-karan-new-york-womens-metallic-jacquard-jacket?ID=19235790, Product Features Lined Front zip closureImportedTwo flap pockets at front
83,Donna Karan New York,Women's Metallic Jacquard Jacket,EUR 177.14,None,Rated 5 stars with 5 reviews,https://www.macys.com/shop/product/donna-karan-new-york-womens-metallic-jacquard-jacket?ID=19235790, Product Features Lined Front zip closureImportedTwo flap pockets at front
84,Donna Karan New York,Women's Quilted Zip-Front Anorak,Sale  EUR 178.12, EUR 256.31 ,None,https://www.macys.com/shop/product/donna-karan-new-york-womens-quilted-zip-front-anorak?ID=19277053, Product Features ImportedTwo side pocketsLinedQuilted throughout; drawstring waist; water resistant
85,Donna Karan New York,Women's Quilted Zip-Front Anorak,Sale  EUR 178.12, EUR 256.31 ,None,https://www.macys.com/shop/product/donna-karan-new-york-womens-quilted-zip-front-anorak?ID=19277053, Product Features ImportedTwo side pocketsLinedQuilted throughout; drawstring waist; water resistant
86,Donna Karan New York,Women's Quilted Zip-Front Anorak,Sale  EUR 178.12, EUR 256.31 ,None,https://www.macys.com/shop/product/donna-karan-new-york-womens-quilted-zip-front-anorak?ID=19277053, Product Features ImportedTwo side pocketsLinedQuilted throughout; drawstring waist; water resistant
87,Donna Karan New York,Women's Quilted Zip-Front Anorak,Sale  EUR 178.12, EUR 256.31 ,None,https://www.macys.com/shop/product/donna-karan-new-york-womens-quilted-zip-front-anorak?ID=19277053, Product Features ImportedTwo side pocketsLinedQuilted throughout; drawstring waist; water resistant
88,On 34th,"Women's Belted Denim Wrap Jacket, Created for Macy's ",Sale  EUR 27.51, EUR 68.78 ,Rated 4.427 stars with 89 reviews,https://www.macys.com/shop/product/on-34th-womens-belted-denim-wrap-jacket-created-for-macys?ID=16060608," Product Features ImportedPatch pockets at front and chest Created for Macy'sBy choosing cotton products from this brand, you're supporting investment in Better Cotton's mission. This product is sourced via a system of mass balance and therefore may not contain Better CottonPoint collar; button-front closuresMatching tied belt This product was made in a factory where RISE programs advance women's empowerment and gender equalityConnect with a stylist & get free expert advice online or in stores for your wardrobe, home & more. Book NowBetter Cotton"
89,On 34th,"Women's Belted Denim Wrap Jacket, Created for Macy's ",Sale  EUR 27.51, EUR 68.78 ,Rated 4.427 stars with 89 reviews,https://www.macys.com/shop/product/on-34th-womens-belted-denim-wrap-jacket-created-for-macys?ID=16060608," Product Features ImportedPatch pockets at front and chest Created for Macy'sBy choosing cotton products from this brand, you're supporting investment in Better Cotton's mission. This product is sourced via a system of mass balance and therefore may not contain Better CottonPoint collar; button-front closuresMatching tied belt This product was made in a factory where RISE programs advance women's empowerment and gender equalityConnect with a stylist & get free expert advice online or in stores for your wardrobe, home & more. Book NowBetter Cotton"
90,On 34th,"Women's Belted Denim Wrap Jacket, Created for Macy's ",Sale  EUR 27.51, EUR 68.78 ,Rated 4.427 stars with 89 reviews,https://www.macys.com/shop/product/on-34th-womens-belted-denim-wrap-jacket-created-for-macys?ID=16060608," Product Features ImportedPatch pockets at front and chest Created for Macy'sBy choosing cotton products from this brand, you're supporting investment in Better Cotton's mission. This product is sourced via a system of mass balance and therefore may not contain Better CottonPoint collar; button-front closuresMatching tied belt This product was made in a factory where RISE programs advance women's empowerment and gender equalityConnect with a stylist & get free expert advice online or in stores for your wardrobe, home & more. Book NowBetter Cotton"
91,On 34th,"Women's Belted Denim Wrap Jacket, Created for Macy's ",Sale  EUR 27.51, EUR 68.78 ,Rated 4.427 stars with 89 reviews,https://www.macys.com/shop/product/on-34th-womens-belted-denim-wrap-jacket-created-for-macys?ID=16060608," Product Features ImportedPatch pockets at front and chest Created for Macy'sBy choosing cotton products from this brand, you're supporting investment in Better Cotton's mission. This product is sourced via a system of mass balance and therefore may not contain Better CottonPoint collar; button-front closuresMatching tied belt This product was made in a factory where RISE programs advance women's empowerment and gender equalityConnect with a stylist & get free expert advice online or in stores for your wardrobe, home & more. Book NowBetter Cotton"
92,Donna Karan New York,NEW! Women's Abstract Metallic Coat,EUR 346.37,None,None,https://www.macys.com/shop/product/donna-karan-new-york-womens-abstract-metallic-coat?ID=19803982," Product Features Approx. length: 32-1/2"" from center back to hem Snap closure at front On-seam pockets at sides Lined100% polyesterDry cleanImported"
93,Donna Karan New York,NEW! Women's Abstract Metallic Coat,EUR 346.37,None,None,https://www.macys.com/shop/product/donna-karan-new-york-womens-abstract-metallic-coat?ID=19803982," Product Features Approx. length: 32-1/2"" from center back to hem Snap closure at front On-seam pockets at sides Lined100% polyesterDry cleanImported"
94,Donna Karan New York,NEW! Women's Abstract Metallic Coat,EUR 346.37,None,None,https://www.macys.com/shop/product/donna-karan-new-york-womens-abstract-metallic-coat?ID=19803982," Product Features Approx. length: 32-1/2"" from center back to hem Snap closure at front On-seam pockets at sides Lined100% polyesterDry cleanImported"
95,Donna Karan New York,NEW! Women's Abstract Metallic Coat,EUR 346.37,None,None,https://www.macys.com/shop/product/donna-karan-new-york-womens-abstract-metallic-coat?ID=19803982," Product Features Approx. length: 32-1/2"" from center back to hem Snap closure at front On-seam pockets at sides Lined100% polyesterDry cleanImported"
96,Donna Karan New York,Women's Stand-Collar Longline Coat,Sale  EUR 207.81, EUR 295.90 ,None,https://www.macys.com/shop/product/donna-karan-new-york-womens-stand-collar-longline-coat?ID=18390303, Product Features ImportedTwo flap pockets at sidesStand collar; front gold-tone button closuresLined
97,Donna Karan New York,Women's Stand-Collar Longline Coat,Sale  EUR 207.81, EUR 295.90 ,None,https://www.macys.com/shop/product/donna-karan-new-york-womens-stand-collar-longline-coat?ID=18390303, Product Features ImportedTwo flap pockets at sidesStand collar; front gold-tone button closuresLined
98,Donna Karan New York,Women's Stand-Collar Longline Coat,Sale  EUR 207.81, EUR 295.90 ,None,https://www.macys.com/shop/product/donna-karan-new-york-womens-stand-collar-longline-coat?ID=18390303, Product Features ImportedTwo flap pockets at sidesStand collar; front gold-tone button closuresLined
99,Donna Karan New York,Women's Stand-Collar Longline Coat,Sale  EUR 207.81, EUR 295.90 ,None,https://www.macys.com/shop/product/donna-karan-new-york-womens-stand-collar-longline-coat?ID=18390303, Product Features ImportedTwo flap pockets at sidesStand collar; front gold-tone button closuresLined
100,Style & Co,"Women's Quilted Mock-Neck Vest, Created for Macy's",Sale  EUR 19.78, EUR 48.99 ,Rated 4.2727 stars with 44 reviews,https://www.macys.com/shop/product/style-co-womens-quilted-mock-neck-vest-created-for-macys?ID=18409784, Product Features Created for Macy'sSleevelessMock neckQuiltedLinedTwo front slant pocketsImported
101,Style & Co,"Women's Quilted Mock-Neck Vest, Created for Macy's",Sale  EUR 19.78, EUR 48.99 ,Rated 4.2727 stars with 44 reviews,https://www.macys.com/shop/product/style-co-womens-quilted-mock-neck-vest-created-for-macys?ID=18409784, Product Features Created for Macy'sSleevelessMock neckQuiltedLinedTwo front slant pocketsImported
102,Style & Co,"Women's Quilted Mock-Neck Vest, Created for Macy's",Sale  EUR 19.78, EUR 48.99 ,Rated 4.2727 stars with 44 reviews,https://www.macys.com/shop/product/style-co-womens-quilted-mock-neck-vest-created-for-macys?ID=18409784, Product Features Created for Macy'sSleevelessMock neckQuiltedLinedTwo front slant pocketsImported
103,Style & Co,"Women's Quilted Mock-Neck Vest, Created for Macy's",Sale  EUR 19.78, EUR 48.99 ,Rated 4.2727 stars with 44 reviews,https://www.macys.com/shop/product/style-co-womens-quilted-mock-neck-vest-created-for-macys?ID=18409784, Product Features Created for Macy'sSleevelessMock neckQuiltedLinedTwo front slant pocketsImported
104,I.N.C. International Concepts,"Women's Oversized Peacoat, Created for Macy's",Sale  EUR 78.92, EUR 157.84 ,Rated 4.0476 stars with 21 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-womens-oversized-peacoat-created-for-macys?ID=18090948, Product Features ImportedCreated for Macy'sThis product was made in a factory where RISE programs advance women's empowerment and gender equalityTwo welt pockets at frontLong sleevesPeak lapels; button closures at front
105,I.N.C. International Concepts,"Women's Oversized Peacoat, Created for Macy's",Sale  EUR 78.92, EUR 157.84 ,Rated 4.0476 stars with 21 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-womens-oversized-peacoat-created-for-macys?ID=18090948, Product Features ImportedCreated for Macy'sThis product was made in a factory where RISE programs advance women's empowerment and gender equalityTwo welt pockets at frontLong sleevesPeak lapels; button closures at front
106,I.N.C. International Concepts,"Women's Oversized Peacoat, Created for Macy's",Sale  EUR 78.92, EUR 157.84 ,Rated 4.0476 stars with 21 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-womens-oversized-peacoat-created-for-macys?ID=18090948, Product Features ImportedCreated for Macy'sThis product was made in a factory where RISE programs advance women's empowerment and gender equalityTwo welt pockets at frontLong sleevesPeak lapels; button closures at front
107,I.N.C. International Concepts,"Women's Oversized Peacoat, Created for Macy's",Sale  EUR 78.92, EUR 157.84 ,Rated 4.0476 stars with 21 reviews,https://www.macys.com/shop/product/i.n.c.-international-concepts-womens-oversized-peacoat-created-for-macys?ID=18090948, Product Features ImportedCreated for Macy'sThis product was made in a factory where RISE programs advance women's empowerment and gender equalityTwo welt pockets at frontLong sleevesPeak lapels; button closures at front
108,BCX,Juniors' Micro-Fleece Double-Breasted Belted Coat,Sale  EUR 34.14, EUR 68.28 ,Rated 4.375 stars with 16 reviews,https://www.macys.com/shop/product/bcx-juniors-micro-fleece-double-breasted-belted-coat?ID=19311985, Product Features Two welt pockets at frontUnlinedFunnel neck with snap closure; button closures at frontImportedLong sleeves; button epaulets at shoulders
109,BCX,Juniors' Micro-Fleece Double-Breasted Belted Coat,Sale  EUR 34.14, EUR 68.28 ,Rated 4.375 stars with 16 reviews,https://www.macys.com/shop/product/bcx-juniors-micro-fleece-double-breasted-belted-coat?ID=19311985, Product Features Two welt pockets at frontUnlinedFunnel neck with snap closure; button closures at frontImportedLong sleeves; button epaulets at shoulders
110,BCX,Juniors' Micro-Fleece Double-Breasted Belted Coat,Sale  EUR 34.14, EUR 68.28 ,Rated 4.375 stars with 16 reviews,https://www.macys.com/shop/product/bcx-juniors-micro-fleece-double-breasted-belted-coat?ID=19311985, Product Features Two welt pockets at frontUnlinedFunnel neck with snap closure; button closures at frontImportedLong sleeves; button epaulets at shoulders
111,BCX,Juniors' Micro-Fleece Double-Breasted Belted Coat,Sale  EUR 34.14, EUR 68.28 ,Rated 4.375 stars with 16 reviews,https://www.macys.com/shop/product/bcx-juniors-micro-fleece-double-breasted-belted-coat?ID=19311985, Product Features Two welt pockets at frontUnlinedFunnel neck with snap closure; button closures at frontImportedLong sleeves; button epaulets at shoulders
112,Style & Co,"Women's Mixed Media Sherpa Jacket, Created for Macy's",Sale  EUR 44.29, EUR 88.57 ,Rated 4.6 stars with 5 reviews,https://www.macys.com/shop/product/style-co-womens-mixed-media-sherpa-jacket-created-for-macys?ID=18437916, Product Features Created for Macy'sFront zip pocketStand collar; front zip closureImported
113,Style & Co,"Women's Mixed Media Sherpa Jacket, Created for Macy's",Sale  EUR 44.29, EUR 88.57 ,Rated 4.6 stars with 5 reviews,https://www.macys.com/shop/product/style-co-womens-mixed-media-sherpa-jacket-created-for-macys?ID=18437916, Product Features Created for Macy'sFront zip pocketStand collar; front zip closureImported
